trip_id,stop_id,stop_sequence,arrival_time,departure_time
T_M1_174,S_CAIROLI,3,14:16:00,14:16:30
T_M1_174,S_CADORNA,4,14:18:00,14:18:30
T_M1_174,S_PAGANO,5,14:20:00,14:20:30
T_M1_174,S_AMENDOLA,6,14:22:00,14:22:30
T_M1_174,S_BUONARROTI,7,14:24:00,14:24:30
T_M1_174,S_DEANGELI,8,14:26:00,14:26:00
T_M1_175,S_DEANGELI,1,14:15:00,14:15:30
T_M1_175,S_BUONARROTI,2,14:17:00,14:17:30
T_M1_175,S_AMENDOLA,3,14:19:00,14:19:30
T_M1_175,S_PAGANO,4,14:21:00,14:21:30
T_M1_175,S_CADORNA,5,14:23:00,14:23:30
T_M1_175,S_CAIROLI,6,14:25:00,14:25:30
T_M1_175,S_CORDUSIO,7,14:27:00,14:27:30
T_M1_175,S_DUOMO,8,14:29:00,14:29:00
T_M1_176,S_DUOMO,1,14:18:00,14:18:30
T_M1_176,S_CORDUSIO,2,14:20:00,14:20:30
T_M1_176,S_CAIROLI,3,14:22:00,14:22:30
T_M1_176,S_CADORNA,4,14:24:00,14:24:30
T_M1_176,S_PAGANO,5,14:26:00,14:26:30
T_M1_176,S_AMENDOLA,6,14:28:00,14:28:30
T_M1_176,S_BUONARROTI,7,14:30:00,14:30:30
T_M1_176,S_DEANGELI,8,14:32:00,14:32:00
T_M1_177,S_DEANGELI,1,14:21:00,14:21:30
T_M1_177,S_BUONARROTI,2,14:23:00,14:23:30
T_M1_177,S_AMENDOLA,3,14:25:00,14:25:30
T_M1_177,S_PAGANO,4,14:27:00,14:27:30
T_M1_177,S_CADORNA,5,14:29:00,14:29:30
T_M1_177,S_CAIROLI,6,14:31:00,14:31:30
T_M1_177,S_CORDUSIO,7,14:33:00,14:33:30
T_M1_177,S_DUOMO,8,14:35:00,14:35:00
T_M1_178,S_DUOMO,1,14:24:00,14:24:30
T_M1_178,S_CORDUSIO,2,14:26:00,14:26:30
T_M1_178,S_CAIROLI,3,14:28:00,14:28:30
T_M1_178,S_CADORNA,4,14:30:00,14:30:30
T_M1_178,S_PAGANO,5,14:32:00,14:32:30
T_M1_178,S_AMENDOLA,6,14:34:00,14:34:30
T_M1_178,S_BUONARROTI,7,14:36:00,14:36:30
T_M1_178,S_DEANGELI,8,14:38:00,14:38:00
T_M1_179,S_DEANGELI,1,14:27:00,14:27:30
T_M1_179,S_BUONARROTI,2,14:29:00,14:29:30
T_M1_179,S_AMENDOLA,3,14:31:00,14:31:30
T_M1_179,S_PAGANO,4,14:33:00,14:33:30
T_M1_179,S_CADORNA,5,14:35:00,14:35:30
T_M1_179,S_CAIROLI,6,14:37:00,14:37:30
T_M1_179,S_CORDUSIO,7,14:39:00,14:39:30
T_M1_179,S_DUOMO,8,14:41:00,14:41:00
T_M1_180,S_DUOMO,1,14:30:00,14:30:30
T_M1_180,S_CORDUSIO,2,14:32:00,14:32:30
T_M1_180,S_CAIROLI,3,14:34:00,14:34:30
T_M1_180,S_CADORNA,4,14:36:00,14:36:30
T_M1_180,S_PAGANO,5,14:38:00,14:38:30
T_M1_180,S_AMENDOLA,6,14:40:00,14:40:30
T_M1_180,S_BUONARROTI,7,14:42:00,14:42:30
T_M1_180,S_DEANGELI,8,14:44:00,14:44:00
T_M1_181,S_DEANGELI,1,14:33:00,14:33:30
T_M1_181,S_BUONARROTI,2,14:35:00,14:35:30
T_M1_181,S_AMENDOLA,3,14:37:00,14:37:30
T_M1_181,S_PAGANO,4,14:39:00,14:39:30
T_M1_181,S_CADORNA,5,14:41:00,14:41:30
T_M1_181,S_CAIROLI,6,14:43:00,14:43:30
T_M1_181,S_CORDUSIO,7,14:45:00,14:45:30
T_M1_181,S_DUOMO,8,14:47:00,14:47:00
T_M1_182,S_DUOMO,1,14:36:00,14:36:30
T_M1_182,S_CORDUSIO,2,14:38:00,14:38:30
T_M1_182,S_CAIROLI,3,14:40:00,14:40:30
T_M1_182,S_CADORNA,4,14:42:00,14:42:30
T_M1_182,S_PAGANO,5,14:44:00,14:44:30
T_M1_182,S_AMENDOLA,6,14:46:00,14:46:30
T_M1_182,S_BUONARROTI,7,14:48:00,14:48:30
T_M1_182,S_DEANGELI,8,14:50:00,14:50:00
T_M1_183,S_DEANGELI,1,14:39:00,14:39:30
T_M1_183,S_BUONARROTI,2,14:41:00,14:41:30
T_M1_183,S_AMENDOLA,3,14:43:00,14:43:30
T_M1_183,S_PAGANO,4,14:45:00,14:45:30
T_M1_183,S_CADORNA,5,14:47:00,14:47:30
T_M1_183,S_CAIROLI,6,14:49:00,14:49:30
T_M1_183,S_CORDUSIO,7,14:51:00,14:51:30
T_M1_183,S_DUOMO,8,14:53:00,14:53:00
T_M1_184,S_DUOMO,1,14:42:00,14:42:30
T_M1_184,S_CORDUSIO,2,14:44:00,14:44:30
T_M1_184,S_CAIROLI,3,14:46:00,14:46:30
T_M1_184,S_CADORNA,4,14:48:00,14:48:30
T_M1_184,S_PAGANO,5,14:50:00,14:50:30
T_M1_184,S_AMENDOLA,6,14:52:00,14:52:30
T_M1_184,S_BUONARROTI,7,14:54:00,14:54:30
T_M1_184,S_DEANGELI,8,14:56:00,14:56:00
T_M1_185,S_DEANGELI,1,14:45:00,14:45:30
T_M1_185,S_BUONARROTI,2,14:47:00,14:47:30
T_M1_185,S_AMENDOLA,3,14:49:00,14:49:30
T_M1_185,S_PAGANO,4,14:51:00,14:51:30
T_M1_185,S_CADORNA,5,14:53:00,14:53:30
T_M1_185,S_CAIROLI,6,14:55:00,14:55:30
T_M1_185,S_CORDUSIO,7,14:57:00,14:57:30
T_M1_185,S_DUOMO,8,14:59:00,14:59:00
T_M1_186,S_DUOMO,1,14:48:00,14:48:30
T_M1_186,S_CORDUSIO,2,14:50:00,14:50:30
T_M1_186,S_CAIROLI,3,14:52:00,14:52:30
T_M1_186,S_CADORNA,4,14:54:00,14:54:30
T_M1_186,S_PAGANO,5,14:56:00,14:56:30
T_M1_186,S_AMENDOLA,6,14:58:00,14:58:30
T_M1_186,S_BUONARROTI,7,15:00:00,15:00:30
T_M1_186,S_DEANGELI,8,15:02:00,15:02:00
T_M1_187,S_DEANGELI,1,14:51:00,14:51:30
T_M1_187,S_BUONARROTI,2,14:53:00,14:53:30
T_M1_187,S_AMENDOLA,3,14:55:00,14:55:30
T_M1_187,S_PAGANO,4,14:57:00,14:57:30
T_M1_187,S_CADORNA,5,14:59:00,14:59:30
T_M1_187,S_CAIROLI,6,15:01:00,15:01:30
T_M1_187,S_CORDUSIO,7,15:03:00,15:03:30
T_M1_187,S_DUOMO,8,15:05:00,15:05:00
T_M1_188,S_DUOMO,1,14:54:00,14:54:30
T_M1_188,S_CORDUSIO,2,14:56:00,14:56:30
T_M1_188,S_CAIROLI,3,14:58:00,14:58:30
T_M1_188,S_CADORNA,4,15:00:00,15:00:30
T_M1_188,S_PAGANO,5,15:02:00,15:02:30
T_M1_188,S_AMENDOLA,6,15:04:00,15:04:30
T_M1_188,S_BUONARROTI,7,15:06:00,15:06:30
T_M1_188,S_DEANGELI,8,15:08:00,15:08:00
T_M1_189,S_DEANGELI,1,14:57:00,14:57:30
T_M1_189,S_BUONARROTI,2,14:59:00,14:59:30
T_M1_189,S_AMENDOLA,3,15:01:00,15:01:30
T_M1_189,S_PAGANO,4,15:03:00,15:03:30
T_M1_189,S_CADORNA,5,15:05:00,15:05:30
T_M1_189,S_CAIROLI,6,15:07:00,15:07:30
T_M1_189,S_CORDUSIO,7,15:09:00,15:09:30
T_M1_189,S_DUOMO,8,15:11:00,15:11:00
T_M1_190,S_DUOMO,1,15:00:00,15:00:30
T_M1_190,S_CORDUSIO,2,15:02:00,15:02:30
T_M1_190,S_CAIROLI,3,15:04:00,15:04:30
T_M1_190,S_CADORNA,4,15:06:00,15:06:30
T_M1_190,S_PAGANO,5,15:08:00,15:08:30
T_M1_190,S_AMENDOLA,6,15:10:00,15:10:30
T_M1_190,S_BUONARROTI,7,15:12:00,15:12:30
T_M1_190,S_DEANGELI,8,15:14:00,15:14:00
T_M1_191,S_DEANGELI,1,15:03:00,15:03:30
T_M1_191,S_BUONARROTI,2,15:05:00,15:05:30
T_M1_191,S_AMENDOLA,3,15:07:00,15:07:30
T_M1_191,S_PAGANO,4,15:09:00,15:09:30
T_M1_191,S_CADORNA,5,15:11:00,15:11:30
T_M1_191,S_CAIROLI,6,15:13:00,15:13:30
T_M1_191,S_CORDUSIO,7,15:15:00,15:15:30
T_M1_191,S_DUOMO,8,15:17:00,15:17:00
T_M1_192,S_DUOMO,1,15:06:00,15:06:30
T_M1_192,S_CORDUSIO,2,15:08:00,15:08:30
T_M1_192,S_CAIROLI,3,15:10:00,15:10:30
T_M1_192,S_CADORNA,4,15:12:00,15:12:30
T_M1_192,S_PAGANO,5,15:14:00,15:14:30
T_M1_192,S_AMENDOLA,6,15:16:00,15:16:30
T_M1_192,S_BUONARROTI,7,15:18:00,15:18:30
T_M1_192,S_DEANGELI,8,15:20:00,15:20:00
T_M1_193,S_DEANGELI,1,15:09:00,15:09:30
T_M1_193,S_BUONARROTI,2,15:11:00,15:11:30
T_M1_193,S_AMENDOLA,3,15:13:00,15:13:30
T_M1_193,S_PAGANO,4,15:15:00,15:15:30
T_M1_193,S_CADORNA,5,15:17:00,15:17:30
T_M1_193,S_CAIROLI,6,15:19:00,15:19:30
T_M1_193,S_CORDUSIO,7,15:21:00,15:21:30
T_M1_193,S_DUOMO,8,15:23:00,15:23:00
T_M1_194,S_DUOMO,1,15:12:00,15:12:30
T_M1_194,S_CORDUSIO,2,15:14:00,15:14:30
T_M1_194,S_CAIROLI,3,15:16:00,15:16:30
T_M1_194,S_CADORNA,4,15:18:00,15:18:30
T_M1_194,S_PAGANO,5,15:20:00,15:20:30
T_M1_194,S_AMENDOLA,6,15:22:00,15:22:30
T_M1_194,S_BUONARROTI,7,15:24:00,15:24:30
T_M1_194,S_DEANGELI,8,15:26:00,15:26:00
T_M1_195,S_DEANGELI,1,15:15:00,15:15:30
T_M1_195,S_BUONARROTI,2,15:17:00,15:17:30
T_M1_195,S_AMENDOLA,3,15:19:00,15:19:30
T_M1_195,S_PAGANO,4,15:21:00,15:21:30
T_M1_195,S_CADORNA,5,15:23:00,15:23:30
T_M1_195,S_CAIROLI,6,15:25:00,15:25:30
T_M1_195,S_CORDUSIO,7,15:27:00,15:27:30
T_M1_195,S_DUOMO,8,15:29:00,15:29:00
T_M1_196,S_DUOMO,1,15:18:00,15:18:30
T_M1_196,S_CORDUSIO,2,15:20:00,15:20:30
T_M1_196,S_CAIROLI,3,15:22:00,15:22:30
T_M1_196,S_CADORNA,4,15:24:00,15:24:30
T_M1_196,S_PAGANO,5,15:26:00,15:26:30
T_M1_196,S_AMENDOLA,6,15:28:00,15:28:30
T_M1_196,S_BUONARROTI,7,15:30:00,15:30:30
T_M1_196,S_DEANGELI,8,15:32:00,15:32:00
T_M1_197,S_DEANGELI,1,15:21:00,15:21:30
T_M1_197,S_BUONARROTI,2,15:23:00,15:23:30
T_M1_197,S_AMENDOLA,3,15:25:00,15:25:30
T_M1_197,S_PAGANO,4,15:27:00,15:27:30
T_M1_197,S_CADORNA,5,15:29:00,15:29:30
T_M1_197,S_CAIROLI,6,15:31:00,15:31:30
T_M1_197,S_CORDUSIO,7,15:33:00,15:33:30
T_M1_197,S_DUOMO,8,15:35:00,15:35:00
T_M1_198,S_DUOMO,1,15:24:00,15:24:30
T_M1_198,S_CORDUSIO,2,15:26:00,15:26:30
T_M1_198,S_CAIROLI,3,15:28:00,15:28:30
T_M1_198,S_CADORNA,4,15:30:00,15:30:30
T_M1_198,S_PAGANO,5,15:32:00,15:32:30
T_M1_198,S_AMENDOLA,6,15:34:00,15:34:30
T_M1_198,S_BUONARROTI,7,15:36:00,15:36:30
T_M1_198,S_DEANGELI,8,15:38:00,15:38:00
T_M1_199,S_DEANGELI,1,15:27:00,15:27:30
T_M1_199,S_BUONARROTI,2,15:29:00,15:29:30
T_M1_199,S_AMENDOLA,3,15:31:00,15:31:30
T_M1_199,S_PAGANO,4,15:33:00,15:33:30
T_M1_199,S_CADORNA,5,15:35:00,15:35:30
T_M1_199,S_CAIROLI,6,15:37:00,15:37:30
T_M1_199,S_CORDUSIO,7,15:39:00,15:39:30
T_M1_199,S_DUOMO,8,15:41:00,15:41:00
T_M1_200,S_DUOMO,1,15:30:00,15:30:30
T_M1_200,S_CORDUSIO,2,15:32:00,15:32:30
T_M1_200,S_CAIROLI,3,15:34:00,15:34:30
T_M1_200,S_CADORNA,4,15:36:00,15:36:30
T_M1_200,S_PAGANO,5,15:38:00,15:38:30
T_M1_200,S_AMENDOLA,6,15:40:00,15:40:30
T_M1_200,S_BUONARROTI,7,15:42:00,15:42:30
T_M1_200,S_DEANGELI,8,15:44:00,15:44:00
T_M1_201,S_DEANGELI,1,15:33:00,15:33:30
T_M1_201,S_BUONARROTI,2,15:35:00,15:35:30
T_M1_201,S_AMENDOLA,3,15:37:00,15:37:30
T_M1_201,S_PAGANO,4,15:39:00,15:39:30
T_M1_201,S_CADORNA,5,15:41:00,15:41:30
T_M1_201,S_CAIROLI,6,15:43:00,15:43:30
T_M1_201,S_CORDUSIO,7,15:45:00,15:45:30
T_M1_201,S_DUOMO,8,15:47:00,15:47:00
T_M1_202,S_DUOMO,1,15:36:00,15:36:30
T_M1_202,S_CORDUSIO,2,15:38:00,15:38:30
T_M1_202,S_CAIROLI,3,15:40:00,15:40:30
T_M1_202,S_CADORNA,4,15:42:00,15:42:30
T_M1_202,S_PAGANO,5,15:44:00,15:44:30
T_M1_202,S_AMENDOLA,6,15:46:00,15:46:30
T_M1_202,S_BUONARROTI,7,15:48:00,15:48:30
T_M1_202,S_DEANGELI,8,15:50:00,15:50:00
T_M1_203,S_DEANGELI,1,15:39:00,15:39:30
T_M1_203,S_BUONARROTI,2,15:41:00,15:41:30
T_M1_203,S_AMENDOLA,3,15:43:00,15:43:30
T_M1_203,S_PAGANO,4,15:45:00,15:45:30
T_M1_203,S_CADORNA,5,15:47:00,15:47:30
T_M1_203,S_CAIROLI,6,15:49:00,15:49:30
T_M1_203,S_CORDUSIO,7,15:51:00,15:51:30
T_M1_203,S_DUOMO,8,15:53:00,15:53:00
T_M1_204,S_DUOMO,1,15:42:00,15:42:30
T_M1_204,S_CORDUSIO,2,15:44:00,15:44:30
T_M1_204,S_CAIROLI,3,15:46:00,15:46:30
T_M1_204,S_CADORNA,4,15:48:00,15:48:30
T_M1_204,S_PAGANO,5,15:50:00,15:50:30
T_M1_204,S_AMENDOLA,6,15:52:00,15:52:30
T_M1_204,S_BUONARROTI,7,15:54:00,15:54:30
T_M1_204,S_DEANGELI,8,15:56:00,15:56:00
T_M1_205,S_DEANGELI,1,15:45:00,15:45:30
T_M1_205,S_BUONARROTI,2,15:47:00,15:47:30
T_M1_205,S_AMENDOLA,3,15:49:00,15:49:30
T_M1_205,S_PAGANO,4,15:51:00,15:51:30
T_M1_205,S_CADORNA,5,15:53:00,15:53:30
T_M1_205,S_CAIROLI,6,15:55:00,15:55:30
T_M1_205,S_CORDUSIO,7,15:57:00,15:57:30
T_M1_205,S_DUOMO,8,15:59:00,15:59:00
T_M1_206,S_DUOMO,1,15:48:00,15:48:30
T_M1_206,S_CORDUSIO,2,15:50:00,15:50:30
T_M1_206,S_CAIROLI,3,15:52:00,15:52:30
T_M1_206,S_CADORNA,4,15:54:00,15:54:30
T_M1_206,S_PAGANO,5,15:56:00,15:56:30
T_M1_206,S_AMENDOLA,6,15:58:00,15:58:30
T_M1_206,S_BUONARROTI,7,16:00:00,16:00:30
T_M1_206,S_DEANGELI,8,16:02:00,16:02:00
T_M1_207,S_DEANGELI,1,15:51:00,15:51:30
T_M1_207,S_BUONARROTI,2,15:53:00,15:53:30
T_M1_207,S_AMENDOLA,3,15:55:00,15:55:30
T_M1_207,S_PAGANO,4,15:57:00,15:57:30
T_M1_207,S_CADORNA,5,15:59:00,15:59:30
T_M1_207,S_CAIROLI,6,16:01:00,16:01:30
T_M1_207,S_CORDUSIO,7,16:03:00,16:03:30
T_M1_207,S_DUOMO,8,16:05:00,16:05:00
T_M1_208,S_DUOMO,1,15:54:00,15:54:30
T_M1_208,S_CORDUSIO,2,15:56:00,15:56:30
T_M1_208,S_CAIROLI,3,15:58:00,15:58:30
T_M1_208,S_CADORNA,4,16:00:00,16:00:30
T_M1_208,S_PAGANO,5,16:02:00,16:02:30
T_M1_208,S_AMENDOLA,6,16:04:00,16:04:30
T_M1_208,S_BUONARROTI,7,16:06:00,16:06:30
T_M1_208,S_DEANGELI,8,16:08:00,16:08:00
T_M1_209,S_DEANGELI,1,15:57:00,15:57:30
T_M1_209,S_BUONARROTI,2,15:59:00,15:59:30
T_M1_209,S_AMENDOLA,3,16:01:00,16:01:30
T_M1_209,S_PAGANO,4,16:03:00,16:03:30
T_M1_209,S_CADORNA,5,16:05:00,16:05:30
T_M1_209,S_CAIROLI,6,16:07:00,16:07:30
T_M1_209,S_CORDUSIO,7,16:09:00,16:09:30
T_M1_209,S_DUOMO,8,16:11:00,16:11:00
T_M1_210,S_DUOMO,1,16:00:00,16:00:30
T_M1_210,S_CORDUSIO,2,16:02:00,16:02:30
T_M1_210,S_CAIROLI,3,16:04:00,16:04:30
T_M1_210,S_CADORNA,4,16:06:00,16:06:30
T_M1_210,S_PAGANO,5,16:08:00,16:08:30
T_M1_210,S_AMENDOLA,6,16:10:00,16:10:30
T_M1_210,S_BUONARROTI,7,16:12:00,16:12:30
T_M1_210,S_DEANGELI,8,16:14:00,16:14:00
T_M1_211,S_DEANGELI,1,16:03:00,16:03:30
T_M1_211,S_BUONARROTI,2,16:05:00,16:05:30
T_M1_211,S_AMENDOLA,3,16:07:00,16:07:30
T_M1_211,S_PAGANO,4,16:09:00,16:09:30
T_M1_211,S_CADORNA,5,16:11:00,16:11:30
T_M1_211,S_CAIROLI,6,16:13:00,16:13:30
T_M1_211,S_CORDUSIO,7,16:15:00,16:15:30
T_M1_211,S_DUOMO,8,16:17:00,16:17:00
T_M1_212,S_DUOMO,1,16:06:00,16:06:30
T_M1_212,S_CORDUSIO,2,16:08:00,16:08:30
T_M1_212,S_CAIROLI,3,16:10:00,16:10:30
T_M1_212,S_CADORNA,4,16:12:00,16:12:30
T_M1_212,S_PAGANO,5,16:14:00,16:14:30
T_M1_212,S_AMENDOLA,6,16:16:00,16:16:30
T_M1_212,S_BUONARROTI,7,16:18:00,16:18:30
T_M1_212,S_DEANGELI,8,16:20:00,16:20:00
T_M1_213,S_DEANGELI,1,16:09:00,16:09:30
T_M1_213,S_BUONARROTI,2,16:11:00,16:11:30
T_M1_213,S_AMENDOLA,3,16:13:00,16:13:30
T_M1_213,S_PAGANO,4,16:15:00,16:15:30
T_M1_213,S_CADORNA,5,16:17:00,16:17:30
T_M1_213,S_CAIROLI,6,16:19:00,16:19:30
T_M1_213,S_CORDUSIO,7,16:21:00,16:21:30
T_M1_213,S_DUOMO,8,16:23:00,16:23:00
T_M1_214,S_DUOMO,1,16:12:00,16:12:30
T_M1_214,S_CORDUSIO,2,16:14:00,16:14:30
T_M1_214,S_CAIROLI,3,16:16:00,16:16:30
T_M1_214,S_CADORNA,4,16:18:00,16:18:30
T_M1_214,S_PAGANO,5,16:20:00,16:20:30
T_M1_214,S_AMENDOLA,6,16:22:00,16:22:30
T_M1_214,S_BUONARROTI,7,16:24:00,16:24:30
T_M1_214,S_DEANGELI,8,16:26:00,16:26:00
T_M1_215,S_DEANGELI,1,16:15:00,16:15:30
T_M1_215,S_BUONARROTI,2,16:17:00,16:17:30
T_M1_215,S_AMENDOLA,3,16:19:00,16:19:30
T_M1_215,S_PAGANO,4,16:21:00,16:21:30
T_M1_215,S_CADORNA,5,16:23:00,16:23:30
T_M1_215,S_CAIROLI,6,16:25:00,16:25:30
T_M1_215,S_CORDUSIO,7,16:27:00,16:27:30
T_M1_215,S_DUOMO,8,16:29:00,16:29:00
T_M1_216,S_DUOMO,1,16:18:00,16:18:30
T_M1_216,S_CORDUSIO,2,16:20:00,16:20:30
T_M1_216,S_CAIROLI,3,16:22:00,16:22:30
T_M1_216,S_CADORNA,4,16:24:00,16:24:30
T_M1_216,S_PAGANO,5,16:26:00,16:26:30
T_M1_216,S_AMENDOLA,6,16:28:00,16:28:30
T_M1_216,S_BUONARROTI,7,16:30:00,16:30:30
T_M1_216,S_DEANGELI,8,16:32:00,16:32:00
T_M1_217,S_DEANGELI,1,16:21:00,16:21:30
T_M1_217,S_BUONARROTI,2,16:23:00,16:23:30
T_M1_217,S_AMENDOLA,3,16:25:00,16:25:30
T_M1_217,S_PAGANO,4,16:27:00,16:27:30
T_M1_217,S_CADORNA,5,16:29:00,16:29:30
T_M1_217,S_CAIROLI,6,16:31:00,16:31:30
T_M1_217,S_CORDUSIO,7,16:33:00,16:33:30
T_M1_217,S_DUOMO,8,16:35:00,16:35:00
T_M1_218,S_DUOMO,1,16:24:00,16:24:30
T_M1_218,S_CORDUSIO,2,16:26:00,16:26:30
T_M1_218,S_CAIROLI,3,16:28:00,16:28:30
T_M1_218,S_CADORNA,4,16:30:00,16:30:30
T_M1_218,S_PAGANO,5,16:32:00,16:32:30
T_M1_218,S_AMENDOLA,6,16:34:00,16:34:30
T_M1_218,S_BUONARROTI,7,16:36:00,16:36:30
T_M1_218,S_DEANGELI,8,16:38:00,16:38:00
T_M1_219,S_DEANGELI,1,16:27:00,16:27:30
T_M1_219,S_BUONARROTI,2,16:29:00,16:29:30
T_M1_219,S_AMENDOLA,3,16:31:00,16:31:30
T_M1_219,S_PAGANO,4,16:33:00,16:33:30
T_M1_219,S_CADORNA,5,16:35:00,16:35:30
T_M1_219,S_CAIROLI,6,16:37:00,16:37:30
T_M1_219,S_CORDUSIO,7,16:39:00,16:39:30
T_M1_219,S_DUOMO,8,16:41:00,16:41:00
T_M1_220,S_DUOMO,1,16:30:00,16:30:30
T_M1_220,S_CORDUSIO,2,16:32:00,16:32:30
T_M1_220,S_CAIROLI,3,16:34:00,16:34:30
T_M1_220,S_CADORNA,4,16:36:00,16:36:30
T_M1_220,S_PAGANO,5,16:38:00,16:38:30
T_M1_220,S_AMENDOLA,6,16:40:00,16:40:30
T_M1_220,S_BUONARROTI,7,16:42:00,16:42:30
T_M1_220,S_DEANGELI,8,16:44:00,16:44:00
T_M1_221,S_DEANGELI,1,16:33:00,16:33:30
T_M1_221,S_BUONARROTI,2,16:35:00,16:35:30
T_M1_221,S_AMENDOLA,3,16:37:00,16:37:30
T_M1_221,S_PAGANO,4,16:39:00,16:39:30
T_M1_221,S_CADORNA,5,16:41:00,16:41:30
T_M1_221,S_CAIROLI,6,16:43:00,16:43:30
T_M1_221,S_CORDUSIO,7,16:45:00,16:45:30
T_M1_221,S_DUOMO,8,16:47:00,16:47:00
T_M1_222,S_DUOMO,1,16:36:00,16:36:30
T_M1_222,S_CORDUSIO,2,16:38:00,16:38:30
T_M1_222,S_CAIROLI,3,16:40:00,16:40:30
T_M1_222,S_CADORNA,4,16:42:00,16:42:30
T_M1_222,S_PAGANO,5,16:44:00,16:44:30
T_M1_222,S_AMENDOLA,6,16:46:00,16:46:30
T_M1_222,S_BUONARROTI,7,16:48:00,16:48:30
T_M1_222,S_DEANGELI,8,16:50:00,16:50:00
T_M1_223,S_DEANGELI,1,16:39:00,16:39:30
T_M1_223,S_BUONARROTI,2,16:41:00,16:41:30
T_M1_223,S_AMENDOLA,3,16:43:00,16:43:30
T_M1_223,S_PAGANO,4,16:45:00,16:45:30
T_M1_223,S_CADORNA,5,16:47:00,16:47:30
T_M1_223,S_CAIROLI,6,16:49:00,16:49:30
T_M1_223,S_CORDUSIO,7,16:51:00,16:51:30
T_M1_223,S_DUOMO,8,16:53:00,16:53:00
T_M1_224,S_DUOMO,1,16:42:00,16:42:30
T_M1_224,S_CORDUSIO,2,16:44:00,16:44:30
T_M1_224,S_CAIROLI,3,16:46:00,16:46:30
T_M1_224,S_CADORNA,4,16:48:00,16:48:30
T_M1_224,S_PAGANO,5,16:50:00,16:50:30
T_M1_224,S_AMENDOLA,6,16:52:00,16:52:30
T_M1_224,S_BUONARROTI,7,16:54:00,16:54:30
T_M1_224,S_DEANGELI,8,16:56:00,16:56:00
T_M1_225,S_DEANGELI,1,16:45:00,16:45:30
T_M1_225,S_BUONARROTI,2,16:47:00,16:47:30
T_M1_225,S_AMENDOLA,3,16:49:00,16:49:30
T_M1_225,S_PAGANO,4,16:51:00,16:51:30
T_M1_225,S_CADORNA,5,16:53:00,16:53:30
T_M1_225,S_CAIROLI,6,16:55:00,16:55:30
T_M1_225,S_CORDUSIO,7,16:57:00,16:57:30
T_M1_225,S_DUOMO,8,16:59:00,16:59:00
T_M1_226,S_DUOMO,1,16:48:00,16:48:30
T_M1_226,S_CORDUSIO,2,16:50:00,16:50:30
T_M1_226,S_CAIROLI,3,16:52:00,16:52:30
T_M1_226,S_CADORNA,4,16:54:00,16:54:30
T_M1_226,S_PAGANO,5,16:56:00,16:56:30
T_M1_226,S_AMENDOLA,6,16:58:00,16:58:30
T_M1_226,S_BUONARROTI,7,17:00:00,17:00:30
T_M1_226,S_DEANGELI,8,17:02:00,17:02:00
T_M1_227,S_DEANGELI,1,16:51:00,16:51:30
T_M1_227,S_BUONARROTI,2,16:53:00,16:53:30
T_M1_227,S_AMENDOLA,3,16:55:00,16:55:30
T_M1_227,S_PAGANO,4,16:57:00,16:57:30
T_M1_227,S_CADORNA,5,16:59:00,16:59:30
T_M1_227,S_CAIROLI,6,17:01:00,17:01:30
T_M1_227,S_CORDUSIO,7,17:03:00,17:03:30
T_M1_227,S_DUOMO,8,17:05:00,17:05:00
T_M1_228,S_DUOMO,1,16:54:00,16:54:30
T_M1_228,S_CORDUSIO,2,16:56:00,16:56:30
T_M1_228,S_CAIROLI,3,16:58:00,16:58:30
T_M1_228,S_CADORNA,4,17:00:00,17:00:30
T_M1_228,S_PAGANO,5,17:02:00,17:02:30
T_M1_228,S_AMENDOLA,6,17:04:00,17:04:30
T_M1_228,S_BUONARROTI,7,17:06:00,17:06:30
T_M1_228,S_DEANGELI,8,17:08:00,17:08:00
T_M1_229,S_DEANGELI,1,16:57:00,16:57:30
T_M1_229,S_BUONARROTI,2,16:59:00,16:59:30
T_M1_229,S_AMENDOLA,3,17:01:00,17:01:30
T_M1_229,S_PAGANO,4,17:03:00,17:03:30
T_M1_229,S_CADORNA,5,17:05:00,17:05:30
T_M1_229,S_CAIROLI,6,17:07:00,17:07:30
T_M1_229,S_CORDUSIO,7,17:09:00,17:09:30
T_M1_229,S_DUOMO,8,17:11:00,17:11:00
T_M1_230,S_DUOMO,1,17:00:00,17:00:30
T_M1_230,S_CORDUSIO,2,17:02:00,17:02:30
T_M1_230,S_CAIROLI,3,17:04:00,17:04:30
T_M1_230,S_CADORNA,4,17:06:00,17:06:30
T_M1_230,S_PAGANO,5,17:08:00,17:08:30
T_M1_230,S_AMENDOLA,6,17:10:00,17:10:30
T_M1_230,S_BUONARROTI,7,17:12:00,17:12:30
T_M1_230,S_DEANGELI,8,17:14:00,17:14:00
T_M1_231,S_DEANGELI,1,17:03:00,17:03:30
T_M1_231,S_BUONARROTI,2,17:05:00,17:05:30
T_M1_231,S_AMENDOLA,3,17:07:00,17:07:30
T_M1_231,S_PAGANO,4,17:09:00,17:09:30
T_M1_231,S_CADORNA,5,17:11:00,17:11:30
T_M1_231,S_CAIROLI,6,17:13:00,17:13:30
T_M1_231,S_CORDUSIO,7,17:15:00,17:15:30
T_M1_231,S_DUOMO,8,17:17:00,17:17:00
T_M1_232,S_DUOMO,1,17:06:00,17:06:30
T_M1_232,S_CORDUSIO,2,17:08:00,17:08:30
T_M1_232,S_CAIROLI,3,17:10:00,17:10:30
